t    error
4.90625    0.0786395827969481
4.921875    0.0784266116451392
4.9375    0.0781615807839546
4.953125    0.0779177904339804
4.96875    0.0776878079094773
4.984375    0.0774140120621873
5    0.0772182286948732
5.015625    0.076915219237032
5.03125    0.0767528074523984
5.046875    0.0764213551063939
5.0625    0.0762915083218654
5.078125    0.0759323632741916
5.09375    0.0758342953050313
5.109375    0.0754481878137444
5.125    0.0753811322979612
5.140625    0.0749687732801531
5.15625    0.0749319831210331
5.171875    0.0744940647212868
5.1875    0.0744868115474948
5.203125    0.0740240076872765
5.21875    0.0740455813297728
5.234375    0.0735585482391373
5.25    0.0736082562243651
5.265625    0.0730976329564509
5.28125    0.0731748000149197
5.296875    0.0726923479625294
5.3125    0.0727451765338726
5.328125    0.0722942477645863
5.34375    0.0723193496827605
5.359375    0.0718992600646137
5.375    0.0718972834509483
5.390625    0.0715073646807181
5.40625    0.0714789419332178
5.421875    0.0711185411278858
5.4375    0.0710642893462721
5.453125    0.070732768646064
5.46875    0.0706532900437002
5.484375    0.0703500262265113
5.5    0.0702459085303563
5.515625    0.0699702926369435
5.53125    0.0698421094753208
5.546875    0.069593546445327
5.5625    0.0694418577242427
5.578125    0.0692197660420767
5.59375    0.0690451183103847
5.609375    0.0688489296617127
5.625    0.068651856465294
5.640625    0.0684810154024877
5.65625    0.0682620376282752
5.671875    0.068116001245728
5.6875    0.0678756274552434
5.703125    0.0677538650735
5.71875    0.0674925918269691
5.734375    0.0673945846858232
5.75    0.0671128968563678
5.765625    0.0670381378164531
5.78125    0.0667365088956488
5.796875    0.0666845021480985
5.8125    0.0663633945421638
5.828125    0.0663336553268191
5.84375    0.0659935206444799
5.859375    0.0659855749752915
5.875    0.0656268543071531
5.890625    0.0656402387055983
5.90625    0.0652633628956589
5.921875    0.0652976241312633
5.9375    0.0649030140404116
5.953125    0.0649577088785103
5.96875    0.0645705764620368
5.984375    0.0646204705967326
6    0.0642566520047539
6.015625    0.0642858869687874
6.03125    0.0639449319331596
6.046875    0.0639539357201776
6.0625    0.0636354032646803
6.078125    0.0636245946280242
6.09375    0.0633280528545387
6.109375    0.0632978415293272
6.125    0.0630228674095548
6.140625    0.0629736543287936
6.15625    0.0627198335011251
6.171875    0.0626520110061538
6.1875    0.062418937577824
6.203125    0.0623328896230224
6.21875    0.0621201659770275
6.234375    0.062016268329437
6.25    0.0618235049365707
6.265625    0.0617021253696289
6.28125    0.0615289406050262
6.296875    0.0613904390878937
6.3125    0.061236459052284
6.328125    0.0610811879337064
6.34375    0.0609460462790733
6.359375    0.0607743504667121
6.375    0.0606576882263636
6.390625    0.0604699053611619
6.40625    0.0603713707840302
6.421875    0.0601678314102461
6.4375    0.0600870797991534
6.453125    0.059868107529917
6.46875    0.0598048010841607
6.484375    0.0595707127627764
6.5    0.059524520424191
6.515625    0.0592756262811725
6.53125    0.0592462235844238
6.546875    0.0589828273904084
6.5625    0.058969896316652
6.578125    0.0586922955316472
6.59375    0.0586955243660099
6.609375    0.0584040102845955
6.625    0.0584230934767983
6.640625    0.058117951369695
6.65625    0.0581525893986998
6.671875    0.0578340986505473
6.6875    0.0578839978917788
6.703125    0.0575819990266428
6.71875    0.0576173047322271
6.734375    0.0573326375215537
6.75    0.0573524957168288
6.765625    0.0570848610320482
6.78125    0.0570895566680689
6.796875    0.0568386609142642
6.8125    0.0568284734382513
6.828125    0.0565940284399947
6.84375    0.0565692319138153
6.859375    0.0563509548036375
6.875    0.0563118180193063
6.890625    0.056109431128699
6.90625    0.0560562177211004
6.921875    0.0558694484738522
6.9375    0.055802417030916
6.953125    0.0556309978391379
6.96875    0.0555504020091353
6.984375    0.055394070171319
7    0.0553001587680575
7.015625    0.0551586563695123
7.03125    0.0550516734746723
7.046875    0.0549247472903292
