t    error
5.87890625    6.12420710890379E-05
5.90625    6.06482404329076E-05
5.93359375    6.00586579032039E-05
5.9609375    5.94732711107557E-05
5.98828125    5.88920300797884E-05
6.015625    5.83416974243803E-05
6.04296875    5.78045222320079E-05
6.0703125    5.7271052449987E-05
6.09765625    5.67412436744082E-05
6.125    5.62150537049111E-05
6.15234375    5.56924398397984E-05
6.1796875    5.5173360896595E-05
6.20703125    5.46577760269812E-05
6.234375    5.41456451750573E-05
6.26171875    5.36369291476313E-05
6.2890625    5.3131589138566E-05
6.31640625    5.26295870095063E-05
6.34375    5.21308854387467E-05
6.37109375    5.16354480354129E-05
6.3984375    5.11432380730996E-05
6.42578125    5.06542202656276E-05
6.453125    5.01683597083766E-05
6.48046875    4.96856219326772E-05
6.5078125    4.92059731152245E-05
6.53515625    4.87293797788984E-05
6.5625    4.82558095862147E-05
6.58984375    4.77852301183073E-05
6.6171875    4.73176097858126E-05
6.64453125    4.68529169669152E-05
6.671875    4.6391121566416E-05
6.69921875    4.59321926892192E-05
6.7265625    4.54761012976647E-05
6.75390625    4.50228175542271E-05
6.78125    4.45723129781184E-05
6.80859375    4.41245591299442E-05
6.8359375    4.36795279020782E-05
6.86328125    4.32630535153779E-05
6.890625    4.28554733583588E-05
6.91796875    4.24503078372257E-05
6.9453125    4.20475330402155E-05
6.97265625    4.16471253316641E-05
7    4.12490609484414E-05
